trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled
R2_D1_053,18:43:17,18:43:47,CBE009,5,4122.7
R2_D1_053,18:47:39,18:47:39,CBE008,6,5474.3
R2_D0_054,18:40:00,18:40:00,CBE008,1,0.0
R2_D0_054,18:43:52,18:44:22,CBE009,2,1351.6
R2_D0_054,18:48:14,18:48:44,CBE010,3,2703.2
R2_D0_054,18:51:49,18:52:19,CBE011,4,3781.6
R2_D0_054,18:54:42,18:55:12,CBE012,5,4615.2
R2_D0_054,18:57:39,18:57:39,CBE013,6,5474.3
R2_D1_054,18:40:00,18:40:00,CBE013,1,0.0
R2_D1_054,18:42:27,18:42:57,CBE012,2,859.1
R2_D1_054,18:45:20,18:45:50,CBE011,3,1692.7
R2_D1_054,18:48:55,18:49:25,CBE010,4,2771.1
R2_D1_054,18:53:17,18:53:47,CBE009,5,4122.7
R2_D1_054,18:57:39,18:57:39,CBE008,6,5474.3
R2_D0_055,18:50:00,18:50:00,CBE008,1,0.0
R2_D0_055,18:53:52,18:54:22,CBE009,2,1351.6
R2_D0_055,18:58:14,18:58:44,CBE010,3,2703.2
R2_D0_055,19:01:49,19:02:19,CBE011,4,3781.6
R2_D0_055,19:04:42,19:05:12,CBE012,5,4615.2
R2_D0_055,19:07:39,19:07:39,CBE013,6,5474.3
R2_D1_055,18:50:00,18:50:00,CBE013,1,0.0
R2_D1_055,18:52:27,18:52:57,CBE012,2,859.1
R2_D1_055,18:55:20,18:55:50,CBE011,3,1692.7
R2_D1_055,18:58:55,18:59:25,CBE010,4,2771.1
R2_D1_055,19:03:17,19:03:47,CBE009,5,4122.7
R2_D1_055,19:07:39,19:07:39,CBE008,6,5474.3
R2_D0_056,19:00:00,19:00:00,CBE008,1,0.0
R2_D0_056,19:03:52,19:04:22,CBE009,2,1351.6
R2_D0_056,19:08:14,19:08:44,CBE010,3,2703.2
R2_D0_056,19:11:49,19:12:19,CBE011,4,3781.6
R2_D0_056,19:14:42,19:15:12,CBE012,5,4615.2
R2_D0_056,19:17:39,19:17:39,CBE013,6,5474.3
R2_D1_056,19:00:00,19:00:00,CBE013,1,0.0
R2_D1_056,19:02:27,19:02:57,CBE012,2,859.1
R2_D1_056,19:05:20,19:05:50,CBE011,3,1692.7
R2_D1_056,19:08:55,19:09:25,CBE010,4,2771.1
R2_D1_056,19:13:17,19:13:47,CBE009,5,4122.7
R2_D1_056,19:17:39,19:17:39,CBE008,6,5474.3
R2_D0_057,19:10:00,19:10:00,CBE008,1,0.0
R2_D0_057,19:13:52,19:14:22,CBE009,2,1351.6
R2_D0_057,19:18:14,19:18:44,CBE010,3,2703.2
R2_D0_057,19:21:49,19:22:19,CBE011,4,3781.6
R2_D0_057,19:24:42,19:25:12,CBE012,5,4615.2
R2_D0_057,19:27:39,19:27:39,CBE013,6,5474.3
R2_D1_057,19:10:00,19:10:00,CBE013,1,0.0
R2_D1_057,19:12:27,19:12:57,CBE012,2,859.1
R2_D1_057,19:15:20,19:15:50,CBE011,3,1692.7
R2_D1_057,19:18:55,19:19:25,CBE010,4,2771.1
R2_D1_057,19:23:17,19:23:47,CBE009,5,4122.7
R2_D1_057,19:27:39,19:27:39,CBE008,6,5474.3
R2_D0_058,19:20:00,19:20:00,CBE008,1,0.0
R2_D0_058,19:23:52,19:24:22,CBE009,2,1351.6
R2_D0_058,19:28:14,19:28:44,CBE010,3,2703.2
R2_D0_058,19:31:49,19:32:19,CBE011,4,3781.6
R2_D0_058,19:34:42,19:35:12,CBE012,5,4615.2
R2_D0_058,19:37:39,19:37:39,CBE013,6,5474.3
R2_D1_058,19:20:00,19:20:00,CBE013,1,0.0
R2_D1_058,19:22:27,19:22:57,CBE012,2,859.1
R2_D1_058,19:25:20,19:25:50,CBE011,3,1692.7
R2_D1_058,19:28:55,19:29:25,CBE010,4,2771.1
R2_D1_058,19:33:17,19:33:47,CBE009,5,4122.7
R2_D1_058,19:37:39,19:37:39,CBE008,6,5474.3
R2_D0_059,19:30:00,19:30:00,CBE008,1,0.0
R2_D0_059,19:33:52,19:34:22,CBE009,2,1351.6
R2_D0_059,19:38:14,19:38:44,CBE010,3,2703.2
R2_D0_059,19:41:49,19:42:19,CBE011,4,3781.6
R2_D0_059,19:44:42,19:45:12,CBE012,5,4615.2
R2_D0_059,19:47:39,19:47:39,CBE013,6,5474.3
R2_D1_059,19:30:00,19:30:00,CBE013,1,0.0
R2_D1_059,19:32:27,19:32:57,CBE012,2,859.1
R2_D1_059,19:35:20,19:35:50,CBE011,3,1692.7
R2_D1_059,19:38:55,19:39:25,CBE010,4,2771.1
R2_D1_059,19:43:17,19:43:47,CBE009,5,4122.7
R2_D1_059,19:47:39,19:47:39,CBE008,6,5474.3
R2_D0_060,19:40:00,19:40:00,CBE008,1,0.0
R2_D0_060,19:43:52,19:44:22,CBE009,2,1351.6
R2_D0_060,19:48:14,19:48:44,CBE010,3,2703.2
R2_D0_060,19:51:49,19:52:19,CBE011,4,3781.6
R2_D0_060,19:54:42,19:55:12,CBE012,5,4615.2
R2_D0_060,19:57:39,19:57:39,CBE013,6,5474.3
R2_D1_060,19:40:00,19:40:00,CBE013,1,0.0
R2_D1_060,19:42:27,19:42:57,CBE012,2,859.1
R2_D1_060,19:45:20,19:45:50,CBE011,3,1692.7
R2_D1_060,19:48:55,19:49:25,CBE010,4,2771.1
R2_D1_060,19:53:17,19:53:47,CBE009,5,4122.7
R2_D1_060,19:57:39,19:57:39,CBE008,6,5474.3
R2_D0_061,19:50:00,19:50:00,CBE008,1,0.0
R2_D0_061,19:53:52,19:54:22,CBE009,2,1351.6
R2_D0_061,19:58:14,19:58:44,CBE010,3,2703.2
R2_D0_061,20:01:49,20:02:19,CBE011,4,3781.6
R2_D0_061,20:04:42,20:05:12,CBE012,5,4615.2
R2_D0_061,20:07:39,20:07:39,CBE013,6,5474.3
R2_D1_061,19:50:00,19:50:00,CBE013,1,0.0
R2_D1_061,19:52:27,19:52:57,CBE012,2,859.1
R2_D1_061,19:55:20,19:55:50,CBE011,3,1692.7
R2_D1_061,19:58:55,19:59:25,CBE010,4,2771.1
R2_D1_061,20:03:17,20:03:47,CBE009,5,4122.7
R2_D1_061,20:07:39,20:07:39,CBE008,6,5474.3
R2_D0_062,20:00:00,20:00:00,CBE008,1,0.0
R2_D0_062,20:03:52,20:04:22,CBE009,2,1351.6
R2_D0_062,20:08:14,20:08:44,CBE010,3,2703.2
R2_D0_062,20:11:49,20:12:19,CBE011,4,3781.6
R2_D0_062,20:14:42,20:15:12,CBE012,5,4615.2
R2_D0_062,20:17:39,20:17:39,CBE013,6,5474.3
R2_D1_062,20:00:00,20:00:00,CBE013,1,0.0
R2_D1_062,20:02:27,20:02:57,CBE012,2,859.1
R2_D1_062,20:05:20,20:05:50,CBE011,3,1692.7
R2_D1_062,20:08:55,20:09:25,CBE010,4,2771.1
R2_D1_062,20:13:17,20:13:47,CBE009,5,4122.7
R2_D1_062,20:17:39,20:17:39,CBE008,6,5474.3
R2_D0_063,20:20:00,20:20:00,CBE008,1,0.0
R2_D0_063,20:23:52,20:24:22,CBE009,2,1351.6
R2_D0_063,20:28:14,20:28:44,CBE010,3,2703.2
R2_D0_063,20:31:49,20:32:19,CBE011,4,3781.6
R2_D0_063,20:34:42,20:35:12,CBE012,5,4615.2
R2_D0_063,20:37:39,20:37:39,CBE013,6,5474.3
R2_D1_063,20:20:00,20:20:00,CBE013,1,0.0
R2_D1_063,20:22:27,20:22:57,CBE012,2,859.1
R2_D1_063,20:25:20,20:25:50,CBE011,3,1692.7
R2_D1_063,20:28:55,20:29:25,CBE010,4,2771.1
R2_D1_063,20:33:17,20:33:47,CBE009,5,4122.7
R2_D1_063,20:37:39,20:37:39,CBE008,6,5474.3
R2_D0_064,20:40:00,20:40:00,CBE008,1,0.0
R2_D0_064,20:43:52,20:44:22,CBE009,2,1351.6
R2_D0_064,20:48:14,20:48:44,CBE010,3,2703.2
R2_D0_064,20:51:49,20:52:19,CBE011,4,3781.6
R2_D0_064,20:54:42,20:55:12,CBE012,5,4615.2
R2_D0_064,20:57:39,20:57:39,CBE013,6,5474.3
R2_D1_064,20:40:00,20:40:00,CBE013,1,0.0
R2_D1_064,20:42:27,20:42:57,CBE012,2,859.1
R2_D1_064,20:45:20,20:45:50,CBE011,3,1692.7
R2_D1_064,20:48:55,20:49:25,CBE010,4,2771.1
R2_D1_064,20:53:17,20:53:47,CBE009,5,4122.7
R2_D1_064,20:57:39,20:57:39,CBE008,6,5474.3
R2_D0_065,21:00:00,21:00:00,CBE008,1,0.0
R2_D0_065,21:03:52,21:04:22,CBE009,2,1351.6
R2_D0_065,21:08:14,21:08:44,CBE010,3,2703.2
R2_D0_065,21:11:49,21:12:19,CBE011,4,3781.6
R2_D0_065,21:14:42,21:15:12,CBE012,5,4615.2
R2_D0_065,21:17:39,21:17:39,CBE013,6,5474.3
R2_D1_065,21:00:00,21:00:00,CBE013,1,0.0
R2_D1_065,21:02:27,21:02:57,CBE012,2,859.1
R2_D1_065,21:05:20,21:05:50,CBE011,3,1692.7
R2_D1_065,21:08:55,21:09:25,CBE010,4,2771.1
R2_D1_065,21:13:17,21:13:47,CBE009,5,4122.7
R2_D1_065,21:17:39,21:17:39,CBE008,6,5474.3
R2_D0_066,21:20:00,21:20:00,CBE008,1,0.0
R2_D0_066,21:23:52,21:24:22,CBE009,2,1351.6
R2_D0_066,21:28:14,21:28:44,CBE010,3,2703.2
R2_D0_066,21:31:49,21:32:19,CBE011,4,3781.6
R2_D0_066,21:34:42,21:35:12,CBE012,5,4615.2
R2_D0_066,21:37:39,21:37:39,CBE013,6,5474.3
R2_D1_066,21:20:00,21:20:00,CBE013,1,0.0
R2_D1_066,21:22:27,21:22:57,CBE012,2,859.1
R2_D1_066,21:25:20,21:25:50,CBE011,3,1692.7
R2_D1_066,21:28:55,21:29:25,CBE010,4,2771.1
R2_D1_066,21:33:17,21:33:47,CBE009,5,4122.7
R2_D1_066,21:37:39,21:37:39,CBE008,6,5474.3
R2_D0_067,21:40:00,21:40:00,CBE008,1,0.0
R2_D0_067,21:43:52,21:44:22,CBE009,2,1351.6
R2_D0_067,21:48:14,21:48:44,CBE010,3,2703.2
R2_D0_067,21:51:49,21:52:19,CBE011,4,3781.6
R2_D0_067,21:54:42,21:55:12,CBE012,5,4615.2
R2_D0_067,21:57:39,21:57:39,CBE013,6,5474.3
R2_D1_067,21:40:00,21:40:00,CBE013,1,0.0
R2_D1_067,21:42:27,21:42:57,CBE012,2,859.1
R2_D1_067,21:45:20,21:45:50,CBE011,3,1692.7
R2_D1_067,21:48:55,21:49:25,CBE010,4,2771.1
R2_D1_067,21:53:17,21:53:47,CBE009,5,4122.7
R2_D1_067,21:57:39,21:57:39,CBE008,6,5474.3
R2_D0_068,22:00:00,22:00:00,CBE008,1,0.0
R2_D0_068,22:03:52,22:04:22,CBE009,2,1351.6
R2_D0_068,22:08:14,22:08:44,CBE010,3,2703.2
R2_D0_068,22:11:49,22:12:19,CBE011,4,3781.6
R2_D0_068,22:14:42,22:15:12,CBE012,5,4615.2
R2_D0_068,22:17:39,22:17:39,CBE013,6,5474.3
R2_D1_068,22:00:00,22:00:00,CBE013,1,0.0
R2_D1_068,22:02:27,22:02:57,CBE012,2,859.1
R2_D1_068,22:05:20,22:05:50,CBE011,3,1692.7
R2_D1_068,22:08:55,22:09:25,CBE010,4,2771.1
R2_D1_068,22:13:17,22:13:47,CBE009,5,4122.7
R2_D1_068,22:17:39,22:17:39,CBE008,6,5474.3
R2_D0_069,22:20:00,22:20:00,CBE008,1,0.0
R2_D0_069,22:23:52,22:24:22,CBE009,2,1351.6
R2_D0_069,22:28:14,22:28:44,CBE010,3,2703.2
R2_D0_069,22:31:49,22:32:19,CBE011,4,3781.6
R2_D0_069,22:34:42,22:35:12,CBE012,5,4615.2
R2_D0_069,22:37:39,22:37:39,CBE013,6,5474.3
R2_D1_069,22:20:00,22:20:00,CBE013,1,0.0
R2_D1_069,22:22:27,22:22:57,CBE012,2,859.1
R2_D1_069,22:25:20,22:25:50,CBE011,3,1692.7
R2_D1_069,22:28:55,22:29:25,CBE010,4,2771.1
R2_D1_069,22:33:17,22:33:47,CBE009,5,4122.7
R2_D1_069,22:37:39,22:37:39,CBE008,6,5474.3
R3_D0_001,05:30:00,05:30:00,CBE014,1,0.0
R3_D0_001,05:31:56,05:32:26,CBE015,2,645.2
R3_D0_001,05:34:22,05:34:52,CBE016,3,1290.5
R3_D0_001,05:36:31,05:37:01,CBE017,4,1842.8
R3_D0_001,05:41:39,05:42:09,CBE018,5,3387.9
R3_D0_001,05:46:41,05:46:41,CBE019,6,4898.0
R3_D1_001,05:42:00,05:42:00,CBE019,1,0.0
R3_D1_001,05:46:32,05:47:02,CBE018,2,1510.0
R3_D1_001,05:51:40,05:52:10,CBE017,3,3055.2
R3_D1_001,05:53:49,05:54:19,CBE016,4,3607.5
R3_D1_001,05:56:15,05:56:45,CBE015,5,4252.7
R3_D1_001,05:58:41,05:58:41,CBE014,6,4898.0
R3_D0_002,05:54:00,05:54:00,CBE014,1,0.0
R3_D0_002,05:55:56,05:56:26,CBE015,2,645.2
R3_D0_002,05:58:22,05:58:52,CBE016,3,1290.5
R3_D0_002,06:00:31,06:01:01,CBE017,4,1842.8
R3_D0_002,06:05:39,06:06:09,CBE018,5,3387.9
R3_D0_002,06:10:41,06:10:41,CBE019,6,4898.0
R3_D1_002,06:06:00,06:06:00,CBE019,1,0.0
R3_D1_002,06:10:32,06:11:02,CBE018,2,1510.0
R3_D1_002,06:15:40,06:16:10,CBE017,3,3055.2
R3_D1_002,06:17:49,06:18:19,CBE016,4,3607.5
R3_D1_002,06:20:15,06:20:45,CBE015,5,4252.7
R3_D1_002,06:22:41,06:22:41,CBE014,6,4898.0
R3_D0_003,06:18:00,06:18:00,CBE014,1,0.0
R3_D0_003,06:19:56,06:20:26,CBE015,2,645.2
R3_D0_003,06:22:22,06:22:52,CBE016,3,1290.5
R3_D0_003,06:24:31,06:25:01,CBE017,4,1842.8
R3_D0_003,06:29:39,06:30:09,CBE018,5,3387.9
R3_D0_003,06:34:41,06:34:41,CBE019,6,4898.0
R3_D1_003,06:30:00,06:30:00,CBE019,1,0.0
R3_D1_003,06:34:32,06:35:02,CBE018,2,1510.0
R3_D1_003,06:39:40,06:40:10,CBE017,3,3055.2
R3_D1_003,06:41:49,06:42:19,CBE016,4,3607.5
R3_D1_003,06:44:15,06:44:45,CBE015,5,4252.7
R3_D1_003,06:46:41,06:46:41,CBE014,6,4898.0
R3_D0_004,06:42:00,06:42:00,CBE014,1,0.0
R3_D0_004,06:43:56,06:44:26,CBE015,2,645.2
R3_D0_004,06:46:22,06:46:52,CBE016,3,1290.5
R3_D0_004,06:48:31,06:49:01,CBE017,4,1842.8
R3_D0_004,06:53:39,06:54:09,CBE018,5,3387.9
R3_D0_004,06:58:41,06:58:41,CBE019,6,4898.0
R3_D1_004,06:54:00,06:54:00,CBE019,1,0.0
R3_D1_004,06:58:32,06:59:02,CBE018,2,1510.0
R3_D1_004,07:03:40,07:04:10,CBE017,3,3055.2
R3_D1_004,07:05:49,07:06:19,CBE016,4,3607.5
R3_D1_004,07:08:15,07:08:45,CBE015,5,4252.7
R3_D1_004,07:10:41,07:10:41,CBE014,6,4898.0
R3_D0_005,07:06:00,07:06:00,CBE014,1,0.0
R3_D0_005,07:07:56,07:08:26,CBE015,2,645.2
R3_D0_005,07:10:22,07:10:52,CBE016,3,1290.5
R3_D0_005,07:12:31,07:13:01,CBE017,4,1842.8
R3_D0_005,07:17:39,07:18:09,CBE018,5,3387.9
R3_D0_005,07:22:41,07:22:41,CBE019,6,4898.0
R3_D0_006,07:18:00,07:18:00,CBE014,1,0.0
R3_D0_006,07:19:56,07:20:26,CBE015,2,645.2
R3_D0_006,07:22:22,07:22:52,CBE016,3,1290.5
R3_D0_006,07:24:31,07:25:01,CBE017,4,1842.8
R3_D0_006,07:29:39,07:30:09,CBE018,5,3387.9
R3_D0_006,07:34:41,07:34:41,CBE019,6,4898.0
R3_D1_005,07:18:00,07:18:00,CBE019,1,0.0
R3_D1_005,07:22:32,07:23:02,CBE018,2,1510.0
R3_D1_005,07:27:40,07:28:10,CBE017,3,3055.2
R3_D1_005,07:29:49,07:30:19,CBE016,4,3607.5
R3_D1_005,07:32:15,07:32:45,CBE015,5,4252.7
R3_D1_005,07:34:41,07:34:41,CBE014,6,4898.0
R3_D0_007,07:30:00,07:30:00,CBE014,1,0.0
R3_D0_007,07:31:56,07:32:26,CBE015,2,645.2
R3_D0_007,07:34:22,07:34:52,CBE016,3,1290.5
R3_D0_007,07:36:31,07:37:01,CBE017,4,1842.8
R3_D0_007,07:41:39,07:42:09,CBE018,5,3387.9
R3_D0_007,07:46:41,07:46:41,CBE019,6,4898.0
R3_D1_006,07:30:00,07:30:00,CBE019,1,0.0
R3_D1_006,07:34:32,07:35:02,CBE018,2,1510.0
R3_D1_006,07:39:40,07:40:10,CBE017,3,3055.2
R3_D1_006,07:41:49,07:42:19,CBE016,4,3607.5
R3_D1_006,07:44:15,07:44:45,CBE015,5,4252.7
R3_D1_006,07:46:41,07:46:41,CBE014,6,4898.0
R3_D0_008,07:42:00,07:42:00,CBE014,1,0.0
R3_D0_008,07:43:56,07:44:26,CBE015,2,645.2
R3_D0_008,07:46:22,07:46:52,CBE016,3,1290.5
R3_D0_008,07:48:31,07:49:01,CBE017,4,1842.8
R3_D0_008,07:53:39,07:54:09,CBE018,5,3387.9
R3_D0_008,07:58:41,07:58:41,CBE019,6,4898.0
R3_D1_007,07:42:00,07:42:00,CBE019,1,0.0
R3_D1_007,07:46:32,07:47:02,CBE018,2,1510.0
R3_D1_007,07:51:40,07:52:10,CBE017,3,3055.2
R3_D1_007,07:53:49,07:54:19,CBE016,4,3607.5
R3_D1_007,07:56:15,07:56:45,CBE015,5,4252.7
R3_D1_007,07:58:41,07:58:41,CBE014,6,4898.0
R3_D0_009,07:54:00,07:54:00,CBE014,1,0.0
R3_D0_009,07:55:56,07:56:26,CBE015,2,645.2
R3_D0_009,07:58:22,07:58:52,CBE016,3,1290.5
R3_D0_009,08:00:31,08:01:01,CBE017,4,1842.8
R3_D0_009,08:05:39,08:06:09,CBE018,5,3387.9
R3_D0_009,08:10:41,08:10:41,CBE019,6,4898.0
R3_D1_008,07:54:00,07:54:00,CBE019,1,0.0
R3_D1_008,07:58:32,07:59:02,CBE018,2,1510.0
R3_D1_008,08:03:40,08:04:10,CBE017,3,3055.2
R3_D1_008,08:05:49,08:06:19,CBE016,4,3607.5
R3_D1_008,08:08:15,08:08:45,CBE015,5,4252.7
R3_D1_008,08:10:41,08:10:41,CBE014,6,4898.0
R3_D0_010,08:06:00,08:06:00,CBE014,1,0.0
R3_D0_010,08:07:56,08:08:26,CBE015,2,645.2
R3_D0_010,08:10:22,08:10:52,CBE016,3,1290.5
R3_D0_010,08:12:31,08:13:01,CBE017,4,1842.8
R3_D0_010,08:17:39,08:18:09,CBE018,5,3387.9
R3_D0_010,08:22:41,08:22:41,CBE019,6,4898.0
R3_D1_009,08:06:00,08:06:00,CBE019,1,0.0
R3_D1_009,08:10:32,08:11:02,CBE018,2,1510.0
R3_D1_009,08:15:40,08:16:10,CBE017,3,3055.2
R3_D1_009,08:17:49,08:18:19,CBE016,4,3607.5
R3_D1_009,08:20:15,08:20:45,CBE015,5,4252.7
R3_D1_009,08:22:41,08:22:41,CBE014,6,4898.0
R3_D0_011,08:18:00,08:18:00,CBE014,1,0.0
R3_D0_011,08:19:56,08:20:26,CBE015,2,645.2
R3_D0_011,08:22:22,08:22:52,CBE016,3,1290.5
R3_D0_011,08:24:31,08:25:01,CBE017,4,1842.8
R3_D0_011,08:29:39,08:30:09,CBE018,5,3387.9
R3_D0_011,08:34:41,08:34:41,CBE019,6,4898.0
R3_D1_010,08:18:00,08:18:00,CBE019,1,0.0
R3_D1_010,08:22:32,08:23:02,CBE018,2,1510.0
R3_D1_010,08:27:40,08:28:10,CBE017,3,3055.2
R3_D1_010,08:29:49,08:30:19,CBE016,4,3607.5
R3_D1_010,08:32:15,08:32:45,CBE015,5,4252.7
R3_D1_010,08:34:41,08:34:41,CBE014,6,4898.0
R3_D0_012,08:30:00,08:30:00,CBE014,1,0.0
R3_D0_012,08:31:56,08:32:26,CBE015,2,645.2
R3_D0_012,08:34:22,08:34:52,CBE016,3,1290.5
R3_D0_012,08:36:31,08:37:01,CBE017,4,1842.8
R3_D0_012,08:41:39,08:42:09,CBE018,5,3387.9
R3_D0_012,08:46:41,08:46:41,CBE019,6,4898.0
R3_D1_011,08:30:00,08:30:00,CBE019,1,0.0
R3_D1_011,08:34:32,08:35:02,CBE018,2,1510.0
R3_D1_011,08:39:40,08:40:10,CBE017,3,3055.2
R3_D1_011,08:41:49,08:42:19,CBE016,4,3607.5
R3_D1_011,08:44:15,08:44:45,CBE015,5,4252.7
R3_D1_011,08:46:41,08:46:41,CBE014,6,4898.0
R3_D0_013,08:42:00,08:42:00,CBE014,1,0.0
R3_D0_013,08:43:56,08:44:26,CBE015,2,645.2
R3_D0_013,08:46:22,08:46:52,CBE016,3,1290.5
R3_D0_013,08:48:31,08:49:01,CBE017,4,1842.8
R3_D0_013,08:53:39,08:54:09,CBE018,5,3387.9
R3_D0_013,08:58:41,08:58:41,CBE019,6,4898.0
R3_D1_012,08:42:00,08:42:00,CBE019,1,0.0
R3_D1_012,08:46:32,08:47:02,CBE018,2,1510.0
R3_D1_012,08:51:40,08:52:10,CBE017,3,3055.2
R3_D1_012,08:53:49,08:54:19,CBE016,4,3607.5
R3_D1_012,08:56:15,08:56:45,CBE015,5,4252.7
R3_D1_012,08:58:41,08:58:41,CBE014,6,4898.0
R3_D0_014,08:54:00,08:54:00,CBE014,1,0.0
R3_D0_014,08:55:56,08:56:26,CBE015,2,645.2
R3_D0_014,08:58:22,08:58:52,CBE016,3,1290.5
R3_D0_014,09:00:31,09:01:01,CBE017,4,1842.8
R3_D0_014,09:05:39,09:06:09,CBE018,5,3387.9
R3_D0_014,09:10:41,09:10:41,CBE019,6,4898.0
R3_D1_013,08:54:00,08:54:00,CBE019,1,0.0
R3_D1_013,08:58:32,08:59:02,CBE018,2,1510.0
R3_D1_013,09:03:40,09:04:10,CBE017,3,3055.2
R3_D1_013,09:05:49,09:06:19,CBE016,4,3607.5
R3_D1_013,09:08:15,09:08:45,CBE015,5,4252.7
R3_D1_013,09:10:41,09:10:41,CBE014,6,4898.0
R3_D0_015,09:06:00,09:06:00,CBE014,1,0.0
R3_D0_015,09:07:56,09:08:26,CBE015,2,645.2
R3_D0_015,09:10:22,09:10:52,CBE016,3,1290.5
R3_D0_015,09:12:31,09:13:01,CBE017,4,1842.8
R3_D0_015,09:17:39,09:18:09,CBE018,5,3387.9
R3_D0_015,09:22:41,09:22:41,CBE019,6,4898.0
R3_D1_014,09:06:00,09:06:00,CBE019,1,0.0
R3_D1_014,09:10:32,09:11:02,CBE018,2,1510.0
R3_D1_014,09:15:40,09:16:10,CBE017,3,3055.2
R3_D1_014,09:17:49,09:18:19,CBE016,4,3607.5
R3_D1_014,09:20:15,09:20:45,CBE015,5,4252.7
R3_D1_014,09:22:41,09:22:41,CBE014,6,4898.0
R3_D0_016,09:18:00,09:18:00,CBE014,1,0.0
R3_D0_016,09:19:56,09:20:26,CBE015,2,645.2
R3_D0_016,09:22:22,09:22:52,CBE016,3,1290.5
R3_D0_016,09:24:31,09:25:01,CBE017,4,1842.8
R3_D0_016,09:29:39,09:30:09,CBE018,5,3387.9
R3_D0_016,09:34:41,09:34:41,CBE019,6,4898.0
R3_D1_015,09:18:00,09:18:00,CBE019,1,0.0
R3_D1_015,09:22:32,09:23:02,CBE018,2,1510.0
R3_D1_015,09:27:40,09:28:10,CBE017,3,3055.2
R3_D1_015,09:29:49,09:30:19,CBE016,4,3607.5
R3_D1_015,09:32:15,09:32:45,CBE015,5,4252.7
R3_D1_015,09:34:41,09:34:41,CBE014,6,4898.0
R3_D0_017,09:30:00,09:30:00,CBE014,1,0.0
R3_D0_017,09:31:56,09:32:26,CBE015,2,645.2
R3_D0_017,09:34:22,09:34:52,CBE016,3,1290.5
R3_D0_017,09:36:31,09:37:01,CBE017,4,1842.8
R3_D0_017,09:41:39,09:42:09,CBE018,5,3387.9
R3_D0_017,09:46:41,09:46:41,CBE019,6,4898.0
R3_D1_016,09:30:00,09:30:00,CBE019,1,0.0
R3_D1_016,09:34:32,09:35:02,CBE018,2,1510.0
R3_D1_016,09:39:40,09:40:10,CBE017,3,3055.2
R3_D1_016,09:41:49,09:42:19,CBE016,4,3607.5
R3_D1_016,09:44:15,09:44:45,CBE015,5,4252.7
R3_D1_016,09:46:41,09:46:41,CBE014,6,4898.0
R3_D0_018,09:42:00,09:42:00,CBE014,1,0.0
R3_D0_018,09:43:56,09:44:26,CBE015,2,645.2
R3_D0_018,09:46:22,09:46:52,CBE016,3,1290.5
R3_D0_018,09:48:31,09:49:01,CBE017,4,1842.8
R3_D0_018,09:53:39,09:54:09,CBE018,5,3387.9
R3_D0_018,09:58:41,09:58:41,CBE019,6,4898.0
R3_D1_017,09:42:00,09:42:00,CBE019,1,0.0
R3_D1_017,09:46:32,09:47:02,CBE018,2,1510.0
R3_D1_017,09:51:40,09:52:10,CBE017,3,3055.2
R3_D1_017,09:53:49,09:54:19,CBE016,4,3607.5
R3_D1_017,09:56:15,09:56:45,CBE015,5,4252.7
R3_D1_017,09:58:41,09:58:41,CBE014,6,4898.0
R3_D0_019,09:54:00,09:54:00,CBE014,1,0.0
R3_D0_019,09:55:56,09:56:26,CBE015,2,645.2
R3_D0_019,09:58:22,09:58:52,CBE016,3,1290.5
R3_D0_019,10:00:31,10:01:01,CBE017,4,1842.8
R3_D0_019,10:05:39,10:06:09,CBE018,5,3387.9
R3_D0_019,10:10:41,10:10:41,CBE019,6,4898.0
R3_D1_018,09:54:00,09:54:00,CBE019,1,0.0
R3_D1_018,09:58:32,09:59:02,CBE018,2,1510.0
R3_D1_018,10:03:40,10:04:10,CBE017,3,3055.2
R3_D1_018,10:05:49,10:06:19,CBE016,4,3607.5
R3_D1_018,10:08:15,10:08:45,CBE015,5,4252.7
R3_D1_018,10:10:41,10:10:41,CBE014,6,4898.0
R3_D0_020,10:06:00,10:06:00,CBE014,1,0.0
R3_D0_020,10:07:56,10:08:26,CBE015,2,645.2
R3_D0_020,10:10:22,10:10:52,CBE016,3,1290.5
R3_D0_020,10:12:31,10:13:01,CBE017,4,1842.8
R3_D0_020,10:17:39,10:18:09,CBE018,5,3387.9
R3_D0_020,10:22:41,10:22:41,CBE019,6,4898.0
R3_D1_019,10:06:00,10:06:00,CBE019,1,0.0
R3_D1_019,10:10:32,10:11:02,CBE018,2,1510.0
R3_D1_019,10:15:40,10:16:10,CBE017,3,3055.2
R3_D1_019,10:17:49,10:18:19,CBE016,4,3607.5
R3_D1_019,10:20:15,10:20:45,CBE015,5,4252.7
R3_D1_019,10:22:41,10:22:41,CBE014,6,4898.0
R3_D0_021,10:30:00,10:30:00,CBE014,1,0.0
R3_D0_021,10:31:56,10:32:26,CBE015,2,645.2
R3_D0_021,10:34:22,10:34:52,CBE016,3,1290.5
R3_D0_021,10:36:31,10:37:01,CBE017,4,1842.8
R3_D0_021,10:41:39,10:42:09,CBE018,5,3387.9
R3_D0_021,10:46:41,10:46:41,CBE019,6,4898.0
R3_D1_020,10:30:00,10:30:00,CBE019,1,0.0
R3_D1_020,10:34:32,10:35:02,CBE018,2,1510.0
R3_D1_020,10:39:40,10:40:10,CBE017,3,3055.2
R3_D1_020,10:41:49,10:42:19,CBE016,4,3607.5
R3_D1_020,10:44:15,10:44:45,CBE015,5,4252.7
